"","date_submitted","ideal_adoption_timeline","reason_for_adoption","specific_animal","adults_in_home","children_in_home","all_household_agree","allergies","home_owner","home_pet_policy","experience","budget_monthly","budget_emergency","home_alone_avg","home_alone_max","pet_kept","exercise","needs","return_pet","how_heard","outcome_trello_id","STATEFP","COUNTYFP","TRACTCE","GEOID","NAME","NAMELSAD","MTFCC","FUNCSTAT","ALAND","AWATER","INTPTLAT","INTPTLON","City","State","ZIP"
"65","09/10/2018","few-months","myself",TRUE,1,0,"yes","no-allergies","myself","","given-to-another,had-pet-die,euthanized,grew-up-with","$300.00","$3,000.00","2 h","4 h","inside-only","walks-on-leash,walks-off-leash,dog-parks","professional-groomer,groom-myself","destructive,becomes-aggressive","website","5bc3a1dee184fb670338f9ab",42,101,12204,42101012204,122.04,"Census Tract 122.04","G5020","S",849290,56473,40.0009407,-75.2120769,"Philadelphia","PA",19131
"66","09/10/2018","few-weeks","myself",FALSE,0,0,"yes","no-allergies","landlord","not-yet","grew-up-with,lived-with-housemate-pet,euthanized","$200.00","$1,000.00","6 h","8 h","inside-only","walks-on-leash,dog-parks","groom-myself","becomes-aggressive","","5b97f4a18893920bfc209ca8",42,101,1102,42101001102,11.02,"Census Tract 11.02","G5020","S",204062,0,39.9442654,-75.156696,"Philadelphia ","PA",19107
"67","09/10/2018","few-weeks","myself",TRUE,0,0,"yes","no-allergies","landlord","no-but-pets-allowed","grew-up-with","-$0.50","$2,000.00","6 h","6 h","inside-only","walks-on-leash","professional-groomer,groom-myself","none","website","5b967ff225f9c562af77e359",42,101,100,42101000100,1,"Census Tract 1","G5020","S",704917,0,39.9523827,-75.1466629,"Philadelphia","PA",19106
"68","09/11/2018","today","myself",TRUE,1,0,"yes","no-allergies","myself","","grew-up-with,currently-have-pet,euthanized","$150.00","$200.00","2 h","4 h","inside-only,crate,other","another-pet,dog-parks,playing-in-my-yard,walks-on-leash","professional-groomer","none","","5b98838f4a573b7fbf40d611",42,91,201605,42091201605,2016.05,"Census Tract 2016.05","G5020","S",1219504,0,40.1313884,-75.1424822,"Roslyn","PA",19001
"69","09/11/2018","today","myself",TRUE,0,0,"yes","no-allergies","landlord","no-but-pets-allowed","grew-up-with,currently-have-pet","$1,000.00","$10,000.00","7 h","7 h","inside-only","walks-on-leash,dog-parks,another-pet","professional-groomer,groom-myself","none","other","5b98837de10eec68bd4d02b3",42,101,100,42101000100,1,"Census Tract 1","G5020","S",704917,0,39.9523827,-75.1466629,"Philadelphia","PA",19106
"70","09/11/2018","today","myself",TRUE,1,0,"yes","no-allergies","landlord","yes-with-pet-policy","grew-up-with","-$20.00","$1,000.00","2 h","2 h","inside-only","walks-on-leash,jogging-together,dog-parks,another-pet","professional-groomer","none","other,website","5b98279dc57e766814cfd991",42,101,100,42101000100,1,"Census Tract 1","G5020","S",704917,0,39.9523827,-75.1466629,"Philadelphia","PA",19106
"71","09/11/2018","few-weeks","myself",TRUE,1,0,"yes","no-allergies","landlord","yes-with-pet-policy","euthanized,grew-up-with,currently-have-pet","$200.00","$5,000.00","5 h","5 h","inside-only","walks-on-leash,dog-parks","professional-groomer","none","other","5b981524f24a7b737d4b9a4a",42,17,106000,42017106000,1060,"Census Tract 1060","G5020","S",3540298,45004,40.1462473,-74.9021199,"Langhorne ","PA",19047
"72","09/11/2018","few-weeks","myself",FALSE,2,0,"yes","no-allergies","family-friend","","grew-up-with,currently-have-pet","$150.00","$5,000.00","4 h","7 h","supervised-in-my-yard,inside-only","walks-on-leash,jogging-together,playing-in-my-yard,another-pet","groom-myself,professional-groomer","becomes-aggressive","","5b980b8b4aa1444cc794dd81",42,17,101603,42017101603,1016.03,"Census Tract 1016.03","G5020","S",2028034,0,40.1962304,-75.0970577,"Warminster","PA",18974
"73","09/11/2018","today","myself",TRUE,2,0,"yes","no-allergies","family-friend","","grew-up-with,currently-have-pet","$200.00","$4,000.00","4 h","5 h","inside-only,other","walks-on-leash,jogging-together,playing-in-my-yard,dog-parks,another-pet","professional-groomer,groom-myself","none","website","5b980b72b325f689a8d12804",34,29,736101,34029736101,7361.01,"Census Tract 7361.01","G5020","S",26591974,1034787,39.6039586,-74.3821813,"Little Egg Harbor","NJ",8087
"74","09/11/2018","today","myself",TRUE,1,0,"yes","no-allergies","myself","","had-pet-die,euthanized,currently-have-pet,grew-up-with","$500.00","$5,000.00",NA,"4 h","inside-only,crate,supervised-in-my-yard","walks-on-leash,playing-in-my-yard,another-pet","professional-groomer","none","website","5b97f563f98c88842ad1dfbd",42,95,16001,42095016001,160.01,"Census Tract 160.01","G5020","S",42151144,504190,40.76897,-75.5170735,"Northampton","PA",18067
"75","09/11/2018","few-weeks","protection,my-kids,myself",FALSE,1,3,"yes","mildly-allergic","myself","","grew-up-with,given-to-shelter,had-pet-die","$150.00","$150.00","8 h","10 h","supervised-in-my-yard,inside-only","walks-on-leash,playing-in-my-yard","groom-myself,no-grooming","allergies-appear,destructive,becomes-aggressive,not-enough-time,not-housebroken","",NA,42,101,35302,42101035302,353.02,"Census Tract 353.02","G5020","S",1498640,17290,40.0730754,-74.9968678,"Philadelphia ","PA",19114
"76","09/12/2018","few-months","myself",TRUE,1,0,"yes","no-allergies","landlord","yes-with-pet-policy","grew-up-with","$200.00","$1,000.00","8 h","10 h","inside-only","walks-on-leash,walks-off-leash,dog-parks","groom-myself,professional-groomer","becomes-aggressive,destructive","website","5b9a7953cc7ff92c9930ed2e",42,101,20700,42101020700,207,"Census Tract 207","G5020","S",1424663,94030,40.0126929,-75.1944867,"Philadelphia","PA",19129
"77","09/12/2018","few-months","myself",FALSE,1,0,"yes","no-allergies","myself","","grew-up-with,lived-with-housemate-pet","$300.00","$1,000.00","4 h","3 h","supervised-in-my-yard","walks-on-leash,playing-in-my-yard,jogging-together","professional-groomer","none","",NA,42,91,201100,42091201100,2011,"Census Tract 2011","G5020","S",1520774,0,40.2111712,-75.2744412,"North Wales","PA",19454
"78","09/12/2018","today","myself,my-kids",TRUE,1,1,"yes","no-allergies","myself","","grew-up-with,lived-with-housemate-pet,currently-have-pet","$100.00","$1,000.00","3 h",NA,"inside-only","walks-on-leash,walks-off-leash,playing-in-my-yard,dog-parks","professional-groomer,groom-myself","becomes-aggressive","website","5b99aaf4c9403c7c9186b581",42,101,36100,42101036100,361,"Census Tract 361","G5020","S",1205996,7044,40.0993951,-74.9909265,"Philadelphia ","PA",19154
"79","09/12/2018","few-weeks","myself,protection",TRUE,0,0,"yes","no-allergies","landlord","yes-with-pet-policy","grew-up-with","$9,000.00","$2,000.00","4 h","5 h","inside-only","dog-parks,walks-on-leash","professional-groomer","none","website","5b99aadc9e29dc5aff0b376b",42,91,202401,42091202401,2024.01,"Census Tract 2024.01","G5020","S",709377,0,40.0729854,-75.147191,"ELKINS PARK","PA",19027
"80","09/12/2018","few-months","my-kids",FALSE,2,4,"yes","no-allergies","myself","","never-lived-or-owned","$80.00","$1,000.00",NA,"2 h","inside-only","walks-on-leash,jogging-together,playing-in-my-yard","groom-myself,professional-groomer","becomes-aggressive","","5b99aac76eaa878fef09bdcf",42,91,201800,42091201800,2018,"Census Tract 2018","G5020","S",2380787,0,40.1068209,-75.1236221,"jenkintown ","PA",19046
"81","09/12/2018","few-months","myself",FALSE,1,0,"yes","mildly-allergic","landlord","no-but-pets-allowed","grew-up-with,currently-have-pet,lived-with-housemate-pet","$500.00","$2,000.00","5 h","8 h","inside-only","walks-on-leash,jogging-together,dog-parks,another-pet","groom-myself,professional-groomer","other,becomes-aggressive","","5b99aaadca4f27524cdbfa92",34,7,604300,34007604300,6043,"Census Tract 6043","G5020","S",1049355,0,39.9178016,-75.0650505,"Collingswood","NJ",8108
"82","09/12/2018","few-months","myself",FALSE,0,0,"yes","no-allergies","landlord","no-but-pets-allowed","grew-up-with","$400.00","$2,000.00","2 h","3 h","inside-only,crate","walks-on-leash,jogging-together","professional-groomer","none","","5b99aa98a936081f1100bab5",42,101,8702,42101008702,87.02,"Census Tract 87.02","G5020","S",283544,0,39.9538112,-75.2070434,"Philadelphia  ","PA",19104
"83","09/12/2018","today","myself",TRUE,1,0,"yes","no-allergies","family-friend","","given-to-shelter,bred-sold,grew-up-with","$2,000.00","$2,000.00",NA,"3 h","inside-only","walks-on-leash,jogging-together,playing-in-my-yard,dog-parks,another-pet","professional-groomer","none","website","5b99aa8374d62705e0ec2efe",42,101,37200,42101037200,372,"Census Tract 372","G5020","S",1027184,0,39.9129542,-75.1599458,"Philadelphia","PA",19148
"84","09/13/2018","today","myself",TRUE,1,0,"yes","no-allergies","myself","","euthanized,grew-up-with","$100.00","$100.00","4 h","8 h","inside-only","walks-on-leash,playing-in-my-yard","groom-myself","none","website,facebook","5b9b09f50d62283243976b8e",42,133,23301,42133023301,233.01,"Census Tract 233.01","G5020","S",16932576,0,39.9562826,-76.6206009,"york","PA",17402
"85","09/13/2018","few-weeks","myself",TRUE,1,0,"yes","no-allergies","landlord","yes-with-pet-policy","grew-up-with,lived-with-housemate-pet","$400.00","$2,000.00","8 h",NA,"inside-only","walks-on-leash,jogging-together,dog-parks,another-pet","professional-groomer","none","website","5b9afedd4bcdf50beeb76fc8",42,101,36700,42101036700,367,"Census Tract 367","G5020","S",801977,0,39.9607248,-75.1439885,"Philadelphia ","PA",19123
"86","09/13/2018","few-weeks","myself,my-kids",TRUE,0,2,"yes","no-allergies","landlord","yes-with-pet-policy","grew-up-with","$200.00","$500.00","3 h","4 h","inside-only","walks-on-leash,walks-off-leash,playing-in-my-yard,dog-parks,another-pet","groom-myself","none","other","5b9ae24224751283ce9e3034",34,29,732104,34029732104,7321.04,"Census Tract 7321.04","G5020","S",5779480,32505118,39.8338659,-74.1205495,"Forked River","NJ",8731
"87","09/13/2018","today","myself",TRUE,1,1,"yes","no-allergies","myself","","currently-have-pet","$300.00","-$1,000.00",NA,NA,"inside-only","walks-on-leash,playing-in-my-yard,another-pet","professional-groomer","none","website","5b967f6baaaf96369ae62791",42,45,401501,42045401501,4015.01,"Census Tract 4015.01","G5020","S",720874,0,39.9332034,-75.3066752,"clifton heights","PA",19018
"88","09/13/2018","few-weeks","myself,my-kids",FALSE,0,2,"yes","no-allergies","landlord","yes-with-pet-policy","currently-have-pet,lived-with-housemate-pet","$400.00","$400.00","7 h","7h","inside-only","walks-on-leash","professional-groomer","allergies-appear,becomes-aggressive","","5b9547e6aecbfe774c89c775",42,101,11900,42101011900,119,"Census Tract 119","G5020","S",690903,0,39.9861159,-75.2288442,"Philadelphia ","NY",19131
"89","09/14/2018","today","my-kids",TRUE,2,1,"yes","no-allergies","myself","","given-to-shelter,bred-sold","$250.00","$500.00",NA,NA,"inside-only,outside-only,supervised-in-my-yard","playing-in-my-yard,dog-parks,walks-on-leash","professional-groomer","none","website","5b9c4d5a3d3c738f044dbe3f",42,101,31000,42101031000,310,"Census Tract 310","G5020","S",1063411,0,40.0497292,-75.0744541,"Philadelphia","PA",19111
"90","09/14/2018","few-weeks","myself",FALSE,1,0,"yes","no-allergies","landlord","yes-with-pet-policy","had-pet-die,grew-up-with","$200.00","$100.00","4 h","4 h","inside-only","walks-on-leash,not-much","groom-myself","becomes-aggressive","","5b9c2843b290fc0fec8371c7",42,101,37700,42101037700,377,"Census Tract 377","G5020","S",736883,0,39.9824381,-75.1506931,"Philadelphia ","PA",19122
"91","09/14/2018","today","myself,protection,my-kids,gift",TRUE,0,2,"yes","no-allergies","landlord","not-applicable","lived-with-housemate-pet,never-lived-or-owned","$200.00","$300.00",NA,NA,"inside-only,supervised-in-my-yard","walks-on-leash,walks-off-leash,jogging-together,playing-in-my-yard,dog-parks,another-pet,not-much","professional-groomer","none","website","5b9c13daec25be4859069c3e",34,7,600900,34007600900,6009,"Census Tract 6009","G5020","S",1787659,296689,39.953326,-75.1015696,"Camden ","NJ",8105
"92","09/14/2018","few-weeks","myself",TRUE,1,0,"yes","mildly-allergic","myself","","grew-up-with","$100.00","$2,000.00",NA,"4h","inside-only,other","walks-on-leash,playing-in-my-yard,dog-parks","groom-myself","none","","5b9bfe9316fd886cdc894f13",42,17,100307,42017100307,1003.07,"Census Tract 1003.07","G5020","S",2314482,71823,40.0984599,-74.8984784,"Croydon","PA",19021
"93","09/14/2018","few-months","myself",TRUE,1,0,"yes","no-allergies","myself","","currently-have-pet","$1,000.00","$5,000.00","8h","8h","supervised-in-my-yard,inside-only,outside-only","walks-on-leash,dog-parks,playing-in-my-yard,another-pet","professional-groomer","none","","5b9bf7dcea6deb19d60b6227",42,91,200903,42091200903,2009.03,"Census Tract 2009.03","G5020","S",2156476,0,40.2334246,-75.2808915,"Lansdale ","PA",19446
"94","09/14/2018","few-weeks","myself",TRUE,2,0,"yes","no-allergies","landlord","yes-with-pet-policy","grew-up-with","$150.00","$5,000.00","6 h","6 h","inside-only","jogging-together,walks-on-leash,dog-parks","professional-groomer","none","other","5b9bc49c4bc57c2502062137",42,101,36700,42101036700,367,"Census Tract 367","G5020","S",801977,0,39.9607248,-75.1439885,"Philadelphia","PA",19123
"95","09/15/2018","today","myself,my-kids",TRUE,1,1,"yes","no-allergies","myself","","grew-up-with,currently-have-pet","$500.00","$2,000.00","3 h","3 h","inside-only,supervised-in-my-yard","walks-on-leash,walks-off-leash,jogging-together,playing-in-my-yard,another-pet","groom-myself","other","website","5b9db1089d8ee013842e3c9a",34,5,702915,34005702915,7029.15,"Census Tract 7029.15","G5020","S",2383264,24501,39.9609274,-74.8791827,"MOUNT LAUREL","NJ",8054
"96","09/15/2018","today","my-kids,myself",TRUE,1,2,"yes","no-allergies","myself","","currently-have-pet","$100.00","$200.00","2 h","2 h","inside-only","walks-on-leash,playing-in-my-yard,another-pet","professional-groomer","none","event","5b9d436dbed0b98f3047510e",42,101,3902,42101003902,39.02,"Census Tract 39.02","G5020","S",452952,0,39.9167148,-75.1744099,"Philadelphia","PA",19145
"97","09/15/2018","today","myself",TRUE,1,0,"yes","no-allergies","landlord","no-but-pets-allowed","grew-up-with","$100.00","$200.00","1 h","5 h","inside-only","walks-on-leash","no-grooming","destructive,none","website","5b9d383428cedc1e22f2a275",34,7,601700,34007601700,6017,"Census Tract 6017","G5020","S",878678,0,39.9199937,-75.1097458,"Camden ","NJ",8104
"98","09/15/2018","few-weeks","myself",TRUE,0,0,"yes","no-allergies","myself","","grew-up-with,currently-have-pet,lived-with-housemate-pet,given-to-another","$200.00","$1,000.00","8 h","8 h","inside-only,supervised-in-my-yard","another-pet,playing-in-my-yard,dog-parks,walks-off-leash,walks-on-leash","professional-groomer,groom-myself","none","website","5b9d3835cad7ac1e69166388",42,101,4202,42101004202,42.02,"Census Tract 42.02","G5020","S",453345,0,39.916857,-75.1516284,"Philadelphia","PA",19148
"99","09/15/2018","few-weeks","myself,other",TRUE,3,0,"yes","no-allergies","family-friend","","currently-have-pet,grew-up-with,lived-with-housemate-pet","$200.00","$3,000.00","3 h","6 h","inside-only,supervised-in-my-yard","walks-on-leash,playing-in-my-yard,dog-parks,another-pet","groom-myself","none","website","5ba919d7e5bcd00d7e255892",34,7,604300,34007604300,6043,"Census Tract 6043","G5020","S",1049355,0,39.9178016,-75.0650505,"Collingswood","NJ",8108
"100","09/15/2018","few-weeks","myself",TRUE,2,1,"yes","no-allergies","landlord","yes-with-pet-policy","grew-up-with,lived-with-housemate-pet","$200.00","$300.00",NA,NA,"inside-only","walks-on-leash,walks-off-leash,playing-in-my-yard,another-pet","groom-myself,professional-groomer","none","website","5b9d0f9ceab3f21be138e473",42,101,8400,42101008400,84,"Census Tract 84","G5020","S",501765,0,39.9579899,-75.2354681,"Philadelphia ","PA",19139
"101","09/15/2018","few-months","myself",FALSE,1,0,"yes","mildly-allergic,very-allergic","landlord","yes-with-pet-policy","grew-up-with","$100.00","$500.00","9h","9h","inside-only,other","walks-on-leash,walks-off-leash,jogging-together,playing-in-my-yard,dog-parks,another-pet","professional-groomer,groom-myself","allergies-appear,becomes-aggressive","","5b9d08e06595e86271d9be7b",42,101,12204,42101012204,122.04,"Census Tract 122.04","G5020","S",849290,56473,40.0009407,-75.2120769,"Philadelphia ","PA",19131
"102","09/15/2018","few-months","my-kids",FALSE,1,1,"yes","no-allergies","myself","","grew-up-with,currently-have-pet","$140.00","$500.00","5 h","5 h","inside-only","walks-on-leash,playing-in-my-yard,another-pet","professional-groomer","none","","5b9cf6ddee640c4cb959572b",42,101,17300,42101017300,173,"Census Tract 173","G5020","S",874586,0,39.9985707,-75.1609337,"Phuk ","PA",19132
"103","09/16/2018","few-weeks","myself",TRUE,0,0,"yes","no-allergies","landlord","yes-with-pet-policy","given-to-another,lived-with-housemate-pet,grew-up-with","$250.00","$3,000.00",NA,"5 h","inside-only","walks-on-leash,jogging-together,playing-in-my-yard,dog-parks,another-pet","professional-groomer","none","event","5ba04c4329fc424da66ecdfe",42,101,1900,42101001900,19,"Census Tract 19","G5020","S",328328,0,39.9400454,-75.172227,"Philadelphia","PA",19146
"104","09/16/2018","today","myself",TRUE,3,0,"yes","no-allergies","family-friend","","grew-up-with","$100.00","$5,000.00",NA,NA,"inside-only","walks-on-leash,jogging-together,playing-in-my-yard,dog-parks,another-pet","professional-groomer","none","website","5b9eccb6fc9b241e701bb195",42,101,21400,42101021400,214,"Census Tract 214","G5020","S",606691,55277,40.027929,-75.2240827,"Philadelphia ","PA",19127
"105","09/16/2018","today","myself",TRUE,3,0,"yes","no-allergies","family-friend","","grew-up-with","$100.00","$5,000.00",NA,"4 h","inside-only","walks-on-leash,jogging-together,playing-in-my-yard,dog-parks,another-pet","professional-groomer","none","website","5b9eccb6fc9b241e701bb195",42,11,10600,42011010600,106,"Census Tract 106","G5020","S",40392831,1507142,40.3493006,-76.0545817,"Wernersville","PA",19565
"106","09/16/2018","today","myself",TRUE,0,0,"yes","no-allergies","myself","","grew-up-with","$700.00","$2,500.00","6 h","6 h","inside-only","walks-on-leash,jogging-together,another-pet,not-much","professional-groomer","none","event",NA,42,101,3600,42101003600,36,"Census Tract 36","G5020","S",964586,0,39.9279253,-75.1920207,"philadelphia","PA",19145
"107","09/16/2018","today","myself",FALSE,1,0,"yes","no-allergies","landlord","yes-with-pet-policy","grew-up-with","$100.00","$5,000.00","8 h","8 h","inside-only","walks-on-leash,dog-parks","groom-myself","becomes-aggressive","",NA,42,101,1201,42101001201,12.01,"Census Tract 12.01","G5020","S",327555,30728,39.9471666,-75.1798721,"Philadelphia","PA",19103
"108","09/17/2018","today","my-kids,myself",FALSE,2,1,"yes","no-allergies","myself","","euthanized,grew-up-with,currently-have-pet,lived-with-housemate-pet,had-pet-die,given-to-another","$500.00","$1,500.00",NA,"3 h","inside-only,supervised-in-my-yard","walks-on-leash,walks-off-leash,jogging-together,playing-in-my-yard,dog-parks,another-pet","professional-groomer,groom-myself","none","","5ba0629f89a33937294676b3",42,91,210700,42091210700,2107,"Census Tract 2107","G5020","S",13784535,155236,40.1645353,-75.4403996,"Collegeville","PA",19426
"109","09/17/2018","few-weeks","myself",FALSE,1,0,"yes","no-allergies","landlord","yes-with-pet-policy","lived-with-housemate-pet,given-to-shelter","$400.00","$500.00","6 h","6 h","inside-only","walks-on-leash,jogging-together,dog-parks,another-pet","professional-groomer","becomes-aggressive","","5bbf4b9fe141b7733cecb9e9",42,91,210500,42091210500,2105,"Census Tract 2105","G5020","S",3379105,0,40.0836945,-75.1929315,"Wyndmoor","PA",19038
